3855,74
1571,91
2183,43
2931,17
1924,3
2333,30
2508,38
4514,95
1036,7
3029,58
1291,34
1836,34
2062,8
2657,24
1504,17
1123,26
1305,5
899,81
3394,65
4591,4
3845,42
1619,46
2213,33
4522,91
3778,32
650,47
1314,26
1170,16
892,1
1306,52
1559,29
4851,1
1187,75
2502,20
1404,27
2700,31
1355,54
1991,97
4725,23
1013,11
4073,44
4154,19
1998,61
4289,72
3866,10
4735,49
4255,34
2209,23
743,11
4856,86
3870,29
917,60
3542,45
4723,6
3498,79
1035,40
4846,32
2335,61
3635,30
2408,18
4491,35
562,27
4410,95
3784,28
4174,31
2215,33
2142,96
3986,50
4613,12
2292,45
554,53
468,42
3391,52
268,39
3432,6
2973,21
4352,6
988,11
3228,66
911,10
777,46
2409,7
2662,44
2314,20
4610,78
1564,71
3736,6
2264,100
229,48
2036,66
2934,20
1822,10
3863,17
4398,29
520,4
3320,5
1095,19
2407,52
4690,38
3930,32
1097,55
1362,83
3565,22
3627,39
4893,5
1031,30
1870,37
3273,77
150,60
1553,53
3239,27
3105,19
1850,70
1732,34
4441,75
645,10
4891,56
47,45
2357,44
4538,45
3605,55
4059,32
1074,54
1738,29
3410,67
1576,95
162,86
3158,38
4314,12
2630,79
3815,70
686,18
2369,30
2740,5
580,49
24,75
4862,49
2932,54
3718,100
1795,23
3968,7
3594,65
1439,69
285,66
3599,5
1907,33
4733,59
274,8
967,63
492,95
2358,24
2341,13
2550,5
3276,31
2016,25
2189,53
2681,89
3783,46
4953,39
2629,59
283,73
4834,70
258,92
154,25
3473,28
1740,12
2133,57
1847,82
717,7
166,14
482,30
2244,68
245,13
4515,5
3875,1
3044,47
4633,53
3465,24
2040,24
3892,96
3854,7
3924,45
2713,48
226,59
1659,1
3804,79
2549,97
3494,97
4968,94
4488,13
4778,86
2340,100
402,63
2946,96
3307,50
1426,43
4213,85
805,1
525,19
4201,66
769,94
4044,21
3204,99
3697,74
496,56
1878,73
3889,55
4212,23
3575,97
1945,48
3110,10
275,15
3061,47
673,17
3298,12
506,38
3658,45
2005,96
4596,91
1075,8
1168,17
3717,84
1242,14
2432,59
4535,16
4013,52
3272,73
3975,9
3182,12
1817,45
1104,3
2908,13
216,43
2746,67
4249,48
4093,12
338,74
4982,41
4745,55
996,57
1263,91
3108,91
4697,89
3990,89
3833,38
2415,1
1887,59
376,26
3847,6
652,16
1862,26
1956,38
3414,40
976,18
2885,18
2992,8
3570,100
4058,48
2891,3
1253,72
4865,54
3596,31
457,70
3442,10
3120,14
1443,3
2592,19
755,12
4219,53
3379,20
1524,11
4788,9
4001,25
1593,66
145,18
2652,11
4179,80
2162,29
2575,10
1225,25
1969,27
3252,83
3826,76
522,32
1495,81
1428,32
3351,67
696,69
1043,16
1284,2
3722,66
509,37
3618,47
4884,41
1633,1
556,98
4408,64
1742,48
3996,92
3535,28
3890,55
4716,1
2395,92
1545,80
433,1
1427,70
1511,28
1444,81
4784,11
3232,55
4641,52
2701,31
848,42
4877,10
344,30
3725,11
122,24
3543,1
3505,33
677,95
1783,16
1169,25
2256,14
126,3
3266,61
4334,28
4091,73
1348,30
3578,80
635,30
3093,12
3762,54
2239,19
1302,27
1438,7
882,47
3797,13
749,65
297,48
2419,87
3576,61
2870,83
3059,24
1203,100
1482,23
504,81
4932,41
2157,29
3063,25
3125,14
1233,45
1048,72
1755,66
4436,75
1251,29
4782,79
4361,24
3695,68
3323,26
2985,75
2993,2
4612,27
2030,98
784,75
2080,27
4870,70
4328,3
1025,71
2021,88
4598,47
4171,57
1651,4
3506,4
3706,35
857,11
1521,20
2656,81
1412,86
4985,25
2489,74
2128,38
2097,71
2902,1
581,42
4998,92
4163,47
2995,46
1287,1
440,39
2758,31
2467,1
1953,26
1464,59
1399,59
4199,87
4886,99
549,44
1387,48
4037,28
1230,40
3972,80
1058,79
1546,91
1949,33
1925,89
818,4
201,35
3357,29
3532,39
4713,12
323,48
1092,33
536,91
4731,40
49,33
32,24
3549,12
2248,89
3586,4
4387,17
410,81
3680,90
4605,38
277,3
1923,84
2636,1
2929,11
4338,22
4513,92
1093,67
1860,2
3,2
3743,80
3585,72
2939,13
4651,35
2303,81
593,23
4148,41
915,55
1503,12
3724,32
665,34
4741,18
1879,93
1826,73
3611,88
1575,59
1160,96
4216,4
2769,74
2916,32
4936,74
2073,4
3940,12
1210,53
1135,100
469,93
3075,49
2480,95
550,73
1848,90
1479,70
4840,15
3180,26
2677,50
4949,8
2771,38
1536,6
430,66
231,48
814,27
1807,66
1068,3
4080,52
2235,47
1256,1
2808,59
4759,13
2594,31
2134,42
4747,26
4615,14
3569,2
3617,84
1595,50
2023,48
2255,98
4674,69
4503,4
3344,4
668,10
2585,98
4730,50
2543,95
1958,23
2766,67
936,31
4734,37
2289,61
978,59
3536,21
1339,77
1352,33
2689,48
3939,7
1089,60
2628,92
2907,5
4305,74
4291,11
4159,4
2763,31
2179,15
1760,57
753,30
2320,23
1801,56
37,15
515,14
305,58
1155,75
280,23
787,6
2443,29
1909,93
1842,40
1979,97
1709,56
157,87
2007,6
4365,30
3249,11
3292,32
96,75
3756,36
4235,28
4584,38
1547,47
1869,9
3700,24
4339,75
3813,49
4686,24
2109,15
484,26
43,11
1451,50
4849,33
2960,9
4955,18
3095,52
1999,27
3134,88
4999,13
4827,44
4442,72
2783,34
1780,26
4541,54
574,63
1039,66
3279,9
829,70
1108,25
4852,94
220,1
4372,45
766,16
2013,14
698,10
2250,80
9,88
1896,47
1390,42
1806,28
3912,5
3290,46
4766,4
4793,17
389,54
4325,40
4706,2
937,27
1351,9
700,14
2091,67
263,48
1141,9
4680,31
495,56
1804,49
4792,60
2240,99
1286,97
1239,50
3088,52
3454,12
4945,42
3130,2
3945,21
3361,21
4975,83
1082,80
4855,61
2832,33
331,17
1684,54
4607,54
3036,39
3173,90
3135,99
4489,42
3464,6
1837,1
3744,60
1560,88
4412,91
4264,66
2632,23
620,52
198,90
1682,91
4363,84
1254,37
3551,4
2294,45
215,1
413,62
4869,60
3237,55
4727,58
3145,27
2642,5
1730,2
2542,45
2694,90
2,100
207,47
4984,41
4504,56
1734,21
671,67
4243,79
1671,87
2329,78
4683,41
3112,44
3515,24
3304,61
2378,20
2112,27
4384,21
4574,38
4811,11
156,95
142,26
1029,41
3246,87
4506,48
4108,14
3377,57
4084,11
1099,59
4189,48
2226,68
4845,89
2866,3
4616,90
4632,66
763,17
2556,71
1611,68
3566,38
1406,26
3138,23
569,25
568,80
3580,32
2719,11
4112,2
3993,6
244,35
1558,2
1415,97
4010,39
460,30
1812,90
3284,21
3136,4
4042,44
2676,27
1764,40
2173,33
2581,10
1378,73
2812,47
3898,18
2787,40
3091,96
3953,68
228,87
3768,41
3143,97
1091,56
1080,18
711,14
2153,32
4293,7
4957,64
2964,11
4131,69
3325,43
2474,29
2002,64
3541,40
3423,72
2344,12
811,75
3436,98
706,95
4392,25
1422,91
1213,50
4701,31
311,59
2920,50
4211,45
2204,57
256,93
2203,98
3215,25
1429,63
1111,100
592,40
2794,40
4948,10
3207,7
2755,96
3884,58
1994,93
3475,6
1103,74
1329,5
2136,8
4343,68
2525,29
4544,30
2059,53
2462,67
856,70
1934,25
3510,15
2698,55
4919,52
1947,13
2356,6
713,25
3337,1
3698,53
4152,51
626,33
2852,47
2734,79
189,1
530,61
4645,31
84,9
3079,4
989,62
3224,47
234,82
3745,25
4997,32
1604,78
4905,36
2743,26
2997,34
3633,66
437,64
2892,32
125,47
4078,50
3370,17
973,82
2364,5
2587,37
3878,91
1149,59
923,96
235,53
3803,60
4760,10
3152,39
3355,8
3118,5
4621,82
4797,6
4224,5
779,67
3708,16
1666,18
2857,60
1642,4
318,49
622,99
170,12
3539,93
3502,81
900,73
2079,16
2006,32
4445,40
4260,77
2744,68
4035,8
3755,22
1609,21
1159,17
721,45
2458,30
1186,2
2487,12
4133,12
1336,43
1137,3
2043,35
3619,32
4097,81
4207,27
2345,6
4847,92
3114,27
2468,60
518,24
4275,21
3957,55
3188,12
804,57
1786,7
233,87
2180,24
3256,6
143,38
3156,74
4402,86
4509,28
3606,9
4756,42
1607,76
3116,35
789,52
4371,53
659,69
3729,99
2207,53
3098,86
2291,30
3231,33
2954,48
872,11
4802,20
3009,82
360,55
4020,8
3517,28
3040,84
1717,11
3839,30
2219,19
2541,53
1430,20
3006,18
1629,60
3087,96
2583,19
2785,68
4911,20
4422,69
3782,65
3677,89
4533,82
2260,5
2711,13
1414,48
2074,99
1285,70
1085,31
1483,85
3245,15
781,9
443,14
1327,14
4192,62
3438,45
1078,54
3170,78
2552,53
2325,25
2177,18
2686,37
2723,59
1321,16
2950,34
912,68
941,90
2503,37
3789,11
423,74
3555,75
879,65
2833,45
3217,88
3901,87
531,45
3741,94
3838,63
1523,1
4494,27
4323,69
3655,31
527,16
4626,80
1365,68
212,10
396,72
956,16
4406,54
1088,21
191,54
2654,93
4426,94
2430,45
3548,84
4890,18
4705,23
4758,25
1136,32
3747,54
4534,44
4960,52
2915,17
2649,14
4628,40
3341,10
4516,55
4446,91
824,8
1506,19
325,1
500,27
1212,88
383,12
1125,26
4309,5
2359,79
648,48
1032,5
2465,28
2799,1
808,52
1179,69
4980,72
2123,61
603,98
3929,38
910,46
3269,18
4321,39
4692,20
4070,48
4121,26
3615,18
1658,60
4443,52
4230,7
4566,26
2544,61
1034,17
4900,5
946,72
1729,46
992,54
1070,49
712,36
4944,37
346,24
3141,31
2019,22
4407,25
3433,98
1937,69
3451,66
4110,11
446,27
4185,14
2923,53
551,3
136,88
3017,25
3654,23
3984,47
1881,49
1071,94
4990,47
4032,13
4150,33
3313,77
4034,88
1328,53
4461,11
1086,20
296,39
4468,83
3828,87
709,98
4349,52
2275,7
1030,83
3540,23
901,7
66,66
1678,1
480,78
695,8
419,26
3531,94
417,10
3426,80
2515,61
1944,6
459,66
395,8
2514,16
3934,42
526,59
129,43
745,25
2682,81
720,8
246,50
1599,87
2824,32
1335,71
4373,45
153,3
4918,59
2473,51
2754,70
4652,2
3124,46
450,60
1685,73
1380,80
2889,17
41,92
3781,6
1344,19
1410,53
1808,31
670,18
1417,73
2979,32
2898,86
1204,56
4611,61
553,45
1830,2
3686,58
3817,80
719,32
2774,90
4965,14
2958,4
1769,24
3958,2
1208,43
1332,82
1265,83
2486,26
1774,46
4635,18
1388,63
3946,29
2873,74
183,17
4069,53
1486,46
4578,99
4831,30
4750,14
3943,47
1288,3
3131,39
2300,85
666,48
3078,48
4067,8
237,3
1963,73
715,58
1669,8
3127,2
639,30
4234,21
3408,25
1211,49
1955,63
2071,60
2283,50
3294,4
4642,6
4184,61
1018,16
4995,16
2351,44
1867,16
3376,39
524,74
2703,87
1680,55
1562,7
2398,78
3887,15
364,99
959,42
2230,20
4354,17
1064,75
432,45
322,82
3062,68
729,32
2253,8
2032,23
2390,67
1198,50
2784,74
2098,36
1778,35
1646,80
4636,99
1294,75
4449,47
752,4
316,53
302,4
2015,22
3865,89
1800,42
2661,16
372,98
1098,16
4327,33
4776,33
123,22
4379,39
759,97
3559,54
904,24
3478,38
2945,3
2442,13
2485,28
3254,25
4993,62
803,19
632,33
2236,32
3194,66
1191,75
2663,24
2875,16
1952,79
852,31
26,58
1421,23
3861,69
2053,62
2346,74
3385,86
2867,38
3493,28
194,95
4876,83
1189,94
2252,33
662,18
2568,20
1699,12
1532,47
3592,8
1903,10
3753,21
3013,44
3739,90
4397,22
2379,76
674,76
90,54
2045,43
1512,48
541,60
3303,52
2466,37
2106,16
3501,13
97,96
3024,67
3837,18
2271,46
708,46
2284,64
906,73
1470,33
831,8
193,35
725,69
3363,20
3761,22
582,20
3841,15
4946,74
2413,15
2520,11
694,96
2573,45
1821,68
2456,60
1811,67
1787,49
1754,4
489,16
4415,17
4043,20
1691,92
555,10
3763,34
1232,67
782,67
1622,45
2688,97
747,25
2309,10
3563,36
863,82
3776,95
890,65
4126,11
3590,82
4125,68
4779,92
1581,10
2151,32
4464,94
4008,64
1507,18
3255,1
606,12
2977,15
4859,96
48,32
1814,82
3190,39
940,31
3447,52
4565,3
3720,84
4228,87
878,4
4554,71
3795,20
3248,78
4453,92
1852,50
2099,61
447,19
1281,76
1405,53
393,36
4427,14
3416,7
3787,10
4295,19
1498,28
2767,95
4961,16
875,82
4657,66
4643,51
3343,15
4817,38
2854,74
4556,95
2625,33
2705,26
4568,66
3374,15
1995,63
4492,48
60,98
966,6
3405,51
3671,26
1871,61
399,5
3288,10
483,78
4342,20
1531,26
4368,66
456,94
1687,21
1051,59
3106,35
1269,28
4719,30
617,80
63,63
1781,1
1987,76
2557,74
4166,76
3738,80
3657,22
174,34
1857,33
2651,2
2745,54
4382,95
1183,66
3295,84
1556,81
2601,10
61,18
1072,59
4240,69
3349,3
1472,94
2953,61
4376,65
594,61
3512,12
3205,41
4138,27
3184,80
3223,25
3166,44
2281,88
2827,39
1147,62
1133,3
382,48
248,80
2617,59
2896,16
300,5
2659,31
3032,60
3064,73
1180,11
2135,31
4644,46
1981,59
2972,40
762,87
2947,47
1864,34
4825,87
502,56
3151,1
657,48
2598,37
1884,99
3289,29
3621,18
2324,18
3031,28
4424,1
4358,50
2872,61
4135,8
2368,10
3497,12
1418,42
2279,4
1698,84
2278,73
1474,99
3000,31
366,93
379,65
62,39
806,49
832,41
3258,6
3760,95
1340,23
120,56
4182,47
2122,33
4195,31
4167,93
4331,11
3306,57
2471,79
1240,33
3429,17
1349,54
3921,91
475,33
2355,59
3601,84
1238,96
4696,50
1143,87
4223,45
320,7
4074,26
653,95
534,14
1373,3
72,66
3809,45
3731,36
1471,48
4937,51
3538,13
1146,27
1551,65
1831,18
3007,37
25,16
2332,14
841,92
628,83
651,46
309,19
2717,6
2921,98
3710,69
1539,52
4225,25
642,73
3082,55
1164,44
1710,43
3588,87
4137,42
1517,8
1726,85
2404,4
2708,60
3328,89
4117,63
2802,62
2110,69
4466,38
2911,17
299,32
4637,30
4545,46
740,1
223,60
421,69
2847,36
4016,99
4803,91
4210,67
498,71
4101,3
1196,67
1357,82
3995,37
3759,53
2737,73
3933,4
3960,15
1028,13
1674,57
3177,7
3243,45
158,13
4906,88
2401,67
165,97
2305,39
3199,64
1834,7
70,32
88,57
2722,86
4795,62
3595,18
1454,25
2721,5
2170,81
4465,80
2421,66
4266,28
3469,28
3407,7
4634,1
1193,4
149,61
732,92
3101,79
619,42
3518,10
3128,68
4983,16
1105,45
1333,53
565,91
3401,5
4160,66
74,28
272,43
3111,73
983,96
613,96
2612,59
517,60
985,44
2187,30
786,96
1065,1
3918,60
2057,7
1401,10
1705,66
3664,94
3670,55
660,54
3271,26
4812,32
4721,45
929,69
155,100
2595,22
4539,48
4451,45
1635,95
1515,77
4500,8
2375,80
4684,36
4836,59
1054,9
4346,13
1549,25
1463,96
2188,42
51,28
655,73
4577,48
85,54
933,73
1497,20
4378,22
2039,22
4752,37
3386,3
1122,64
1758,81
1933,77
2459,89
4608,95
1727,90
4992,12
2385,53
1844,75
1938,3
2836,85
2361,45
1672,58
4805,6
1782,40
2959,45
2161,74
310,64
4092,73
3849,61
4290,13
2382,59
303,27
2220,65
3630,64
463,71
2768,28
3196,43
903,19
3115,85
2729,52
3844,85
190,9
2096,27
2205,44
352,93
3751,53
287,47
4561,83
3746,17
1586,29
2076,78
1747,84
3684,42
4030,54
1921,29
1219,39
3583,49
4858,56
1090,91
2864,60
2068,28
40,25
975,1
3489,85
4912,9
870,57
950,20
3005,94
2938,33
4903,58
2315,35
4520,10
236,37
3880,6
2210,55
1749,68
4326,42
3431,14
1130,12
4897,20
1770,75
2377,47
4214,81
326,26
2139,33
3719,29
328,10
2194,11
2890,87
3261,38
1897,34
3777,16
50,50
1617,52
1356,49
1250,13
4448,2
4036,41
44,49
114,15
4440,40
2280,82
1725,7
2067,67
1752,12
2996,78
4355,59
1735,1
4547,78
2901,94
2611,71
2505,24
1618,8
958,24
3607,1
1016,9
4694,33
1970,7
4519,5
816,14
3602,8
2696,56
4917,3
181,7
2472,39
4280,41
4484,48
2031,54
4939,25
1446,7
4193,81
610,1
1303,80
1397,2
1714,40
1889,76
2759,92
3835,66
403,17
1267,23
270,67
1854,15
3653,61
36,47
1165,79
1573,82
955,63
2399,10
4629,100
4894,26
3579,93
1632,30
3435,87
2747,58
3572,60
1928,56
4383,48
2337,41
4558,4
591,55
4738,83
3347,2
2193,7
4242,73
4470,35
4640,75
3951,16
4172,80
312,43
3241,80
2951,28
701,70
3083,7
3287,29
1500,46
584,87
4593,50
4816,24
4063,66
3702,46
3317,66
2940,95
3652,28
3133,94
2739,51
4935,25
3881,12
4976,39
3458,52
2955,24
4364,21
1331,92
3992,46
4714,93
176,52
2298,1
4277,29
4916,11
726,18
1788,11
4972,8
4887,58
4388,40
3259,95
2835,19
172,21
868,33
221,17
73,10
3200,26
2100,34
2274,79
195,55
3417,46
4744,84
1447,11
2919,88
3900,49
2935,70
2868,3
2553,11
2843,20
3004,7
683,40
4147,17
1721,43
1948,54
2182,53
1899,27
2455,48
3342,37
2496,84
1927,18
3928,37
99,39
3758,11
4994,52
643,12
3362,61
3827,34
3709,30
262,35
4813,30
3470,75
1912,90
4722,41
1300,40
3925,11
4417,8
877,63
2865,68
1565,82
1264,1
2840,77
2775,5
4353,55
435,1
4767,29
3092,25
2497,11
2616,48
971,13
2806,1
1280,9
2942,29
2476,9
3832,53
2105,30
2983,32
2238,83
1222,5
1316,89
2797,100
2483,85
4139,46
1875,42
4542,6
497,16
1608,26
2667,85
4572,41
1215,94
2944,2
3561,78
3814,97
2150,41
3819,91
3913,99
2342,1
3888,30
2976,62
1894,31
1243,58
3392,96
928,86
3687,85
2879,38
4432,87
1144,3
1358,38
774,6
3251,38
137,82
86,29
2989,36
2871,4
2058,73
2858,88
1605,1
3527,55
1371,85
1101,68
3027,64
1063,25
2586,67
1901,97
4303,35
4863,59
2285,81
2554,3
1007,1
4546,11
977,54
488,7
2061,4
953,46
820,90
3037,94
2044,9
4416,30
1298,31
4843,22
3011,12
4923,11
918,1
4476,14
2692,58
1304,54
100,39
2805,21
4399,3
4425,79
2956,26
767,82
1023,60
1246,2
1487,64
2227,66
1209,6
164,18
1229,21
3638,87
817,53
314,39
4974,15
4124,94
834,56
1920,39
4336,28
2438,55
529,25
3956,77
3054,4
2825,49
3846,80
404,48
4688,15
3773,17
2528,53
2781,88
994,39
3581,53
4481,19
2427,50
4614,86
3459,23
2957,28
4498,30
4698,13
1465,87
588,51
4507,30
2615,53
667,81
3107,35
1017,5
885,6
3324,29
196,100
3176,28
394,11
1139,42
2620,79
479,34
516,42
4582,1
3767,35
3808,33
4595,37
2417,51
4116,17
4904,15
2526,26
3983,48
3441,39
3650,38
19,3
3552,62
4927,67
2228,47
1450,66
3026,96
961,53
407,68
4430,96
1376,94
2622,46
2887,60
91,17
4229,10
4162,61
493,16
2288,33
3883,34
1194,47
2680,67
4088,24
2732,24
630,95
4316,1
3305,14
2627,26
873,5
3547,89
3210,25
4248,63
319,10
4794,10
4025,88
4874,49
2217,41
963,33
4930,30
3693,46
2339,90
1627,46
2216,58
3791,59
1260,38
93,5
4046,32
1529,46
3183,9
2295,49
3129,54
3039,39
2773,8
2880,18
3544,57
3622,24
1580,31
2231,43
2537,94
2233,8
4040,34
3666,40
4400,52
1695,100
3099,83
4341,91
880,53
2243,10
4434,66
871,94
1890,8
2299,13
3428,9
418,32
1794,100
896,29
1988,99
1499,88
4798,98
2272,37
1019,75
796,81
329,19
3457,37
4748,59
3500,14
757,73
200,26
2730,54
2137,88
794,32
1197,5
2245,30
4332,7
4014,67
2234,52
4083,26
3628,28
1501,96
1832,11
4896,34
1313,88
4473,69
1171,80
3491,64
4899,78
1535,18
4956,26
4757,74
3495,49
3879,32
1828,100
171,24
2117,27
3445,77
1751,31
2888,22
4136,32
3885,9
586,78
865,19
2664,57
2521,58
1145,53
760,23
3104,29
4238,26
2457,41
3562,47
1190,49
3895,7
4151,68
1273,27
1630,63
836,31
718,31
2638,21
1129,1
1873,19
1195,43
810,69
2653,33
748,46
2310,21
127,2
1455,58
1272,89
925,71
636,21
2809,29
1460,2
3198,46
281,22
3126,16
1453,81
3015,32
1079,59
3427,53
1106,8
4158,28
4718,52
3388,15
1005,31
3853,38
1389,74
3350,34
1379,93
3785,82
278,54
1668,7
3488,78
3065,97
388,32
4821,33
3728,13
1469,88
1151,25
4082,96
***** STOP
